rank,username,followers,platform,layanan,degree_centrality,betweenness_centrality,in_degree,out_degree,pagerank,sentiment
245,sitimelyanaaa,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
246,glrlic,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
247,gollamwadish,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
248,gryvlindor,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
249,kyuppypasta,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,positive
250,peddta,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
251,veivetin,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,neutral
252,takeananbatin,0,twitter,Telkomsel,8.322698773789047e-05,2.0373838257733388e-05,2,1,8.829085002038222e-05,negative
253,merapi_uncover,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,8.790874623477689e-05,neutral
254,smartfrencare,32311,twitter,Telkomsel,0.006269766409587749,0.0030272128011282176,29,197,8.779911155274609e-05,neutral
255,rezaidria,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,8.777047741397803e-05,negative
256,xcloveria,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,8.752740713764707e-05,negative
257,avocix,0,twitter,Telkomsel,0.00016645397547578093,0.0,5,1,8.721999902789274e-05,neutral
258,m00ncherry,0,twitter,Telkomsel,0.0003883926094434889,2.0373838257733388e-05,9,5,8.709394412421905e-05,negative
259,kamonegixx_,0,unknown,Telkomsel,0.0002774232924596349,0.0,10,0,8.672058685801273e-05,neutral
260,telkom,0,unknown,Telkomsel,0.0003883926094434889,0.0,14,0,8.635555245613765e-05,neutral
261,aceh,0,unknown,Telkomsel,0.00016645397547578093,0.0,6,0,8.634438282448416e-05,neutral
262,vxzta07,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,8.629144380500418e-05,neutral
263,ayusetibud,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,8.624922788970339e-05,neutral
264,indahasrira,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,8.582972361709357e-05,negative
265,kimwoodzseok,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,8.582972361709357e-05,neutral
266,mrx13345,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,8.582972361709357e-05,neutral
267,zsinch,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,8.582972361709357e-05,neutral
268,mommyitto31,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,8.511413065700567e-05,negative
269,tahananazkabn,0,twitter,Telkomsel,0.0005825889141652333,4.244549637027787e-05,12,9,8.460980129715304e-05,neutral
270,simbokesarah,0,twitter,Telkomsel,0.0009154968651167952,6.112151477320017e-05,14,19,8.395159392367697e-05,negative
271,xiapanamanya,0,twitter,Telkomsel,0.00024968096321367143,9.507791186942242e-05,3,6,8.322574272039226e-05,neutral
272,salam4jari,0,unknown,Telkomsel,0.0002774232924596349,0.0,10,0,8.307505167369154e-05,neutral
273,f0urthjuly,0,twitter,Telkomsel,0.00024968096321367143,2.0373838257733388e-05,7,2,8.278275131243804e-05,neutral
274,sbbulis,0,twitter,Telkomsel,0.00019419630472174444,9.103204327923429e-06,3,4,8.251770887047646e-05,negative
275,novadeeeee27,0,twitter,Telkomsel,0.0008877545358708317,0.0005799510236921524,9,23,8.245740481323241e-05,negative
276,tikaalmira,0,twitter,Telkomsel,0.0005825889141652333,0.0,20,1,8.224082015938443e-05,negative
277,vkrich,0,twitter,Telkomsel,0.00036065028019752535,1.0186919128866694e-05,10,3,8.181578916262842e-05,negative
278,autosultan_team,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,8.165200952668654e-05,neutral
279,onychinuslady,0,unknown,Telkomsel,0.00024968096321367143,0.0,9,0,8.144121298895623e-05,neutral
280,kampungdongeng,0,unknown,Telkomsel,0.00022193863396770792,0.0,8,0,8.11212391625871e-05,neutral
281,gnfi,0,twitter,Telkomsel,0.00033290795095156187,2.0373838257733388e-05,11,1,8.107083839727082e-05,neutral
282,yappingfess,0,unknown,Telkomsel,0.00019419630472174444,0.0,7,0,8.073351356009094e-05,neutral
283,wint3r_solstice,0,twitter,Telkomsel,0.00013871164622981745,0.0,4,1,8.058880234883036e-05,negative
284,dewi_okta96,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,neutral
285,ekki97,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,neutral
286,rulesofsatan,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,negative
287,meiaut,0,twitter,Telkomsel,0.00011096931698385396,2.0373838257733388e-05,2,2,8.051076355461171e-05,negative
288,jovvvian,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,neutral
289,littlelulabies,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,neutral
290,protheyin,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,8.051076355461171e-05,neutral
291,ary_praske2,0,unknown,Telkomsel,0.0004993619264273429,0.0,18,0,8.022724714244326e-05,neutral
292,archonelectro,0,unknown,Telkomsel,0.00022193863396770792,0.0,8,0,8.018343548233161e-05,neutral
293,attaqwiim94,0,twitter,Telkomsel,0.00024968096321367143,0.0,8,1,8.016084637167227e-05,negative
294,discountfess,0,unknown,Telkomsel,0.0003051656217055984,0.0,11,0,8.00989257165293e-05,neutral
295,jogja_base,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,8.006560774292451e-05,neutral
296,unsoedmfs,0,unknown,Telkomsel,0.00016645397547578093,0.0,6,0,8.0028171014442e-05,neutral
297,hgusfani,0,twitter,Telkomsel,0.00036065028019752535,0.0,6,7,8.001828129152888e-05,negative
298,vidio,0,twitter,Telkomsel,0.00013871164622981745,0.0,4,1,7.970934450351117e-05,neutral
299,itskrisyaa,0,twitter,Telkomsel,0.00016645397547578093,0.0,4,2,7.915463333993499e-05,negative
300,grabid,0,twitter,Telkomsel,0.00022193863396770792,2.0373838257733388e-05,5,3,7.905972005725467e-05,neutral
301,kucengterbanggg,0,unknown,Telkomsel,0.00022193863396770792,0.0,8,0,7.87951361186442e-05,neutral
302,rivi_hs,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,7.84350791412863e-05,neutral
303,itb1920,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,7.841375569886505e-05,neutral
304,lerensaga,0,twitter,Telkomsel,0.0002774232924596349,4.0747676515466776e-05,6,4,7.836539531582101e-05,negative
305,twirzly,0,twitter,Telkomsel,0.00016645397547578093,0.0,5,1,7.829531868092759e-05,negative
306,humasaceh,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,7.807165553269222e-05,neutral
307,console_age,0,twitter,Telkomsel,0.0003051656217055984,0.0,10,1,7.796395389668663e-05,negative
308,andie2808,0,twitter,Telkomsel,0.00016645397547578093,0.0,4,2,7.785887252293453e-05,negative
309,ayinarchives,0,twitter,Telkomsel,0.00036065028019752535,0.0,11,2,7.765391941990806e-05,neutral
310,catatan_ali7,0,twitter,Telkomsel,0.0004716195971813793,4.0747676515466776e-05,10,7,7.742836144409868e-05,negative
311,urbbyola,0,twitter,Telkomsel,0.0002774232924596349,2.0373838257733388e-05,5,5,7.731869288788317e-05,negative
312,coerchieve,0,twitter,Telkomsel,0.00022193863396770792,2.0373838257733388e-05,4,4,7.700715779712024e-05,negative
313,alfamart,0,unknown,Telkomsel,0.00016645397547578093,0.0,6,0,7.69543051363373e-05,neutral
314,baktikomdigi,0,unknown,Telkomsel,0.0003051656217055984,0.0,11,0,7.68770877919162e-05,neutral
315,ayamkuaci,0,twitter,Telkomsel,0.00016645397547578093,0.0,2,4,7.676380110611335e-05,neutral
316,strongggff,0,twitter,Telkomsel,0.00016645397547578093,0.0,2,4,7.676380110611335e-05,negative
317,widassatyo,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,7.666062001697141e-05,neutral
318,pjmylover,0,twitter,Telkomsel,8.322698773789047e-05,0.0,2,1,7.653709202411899e-05,negative
319,mblocspace,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,7.644762980639667e-05,neutral
320,firstmediacares,0,twitter,Telkomsel,0.0003051656217055984,2.0373838257733388e-05,6,5,7.64472340172266e-05,neutral
321,berkeringatt,0,unknown,Telkomsel,0.00024968096321367143,0.0,9,0,7.588547991065165e-05,neutral
322,yunaxiaohuang,0,unknown,Telkomsel,0.00016645397547578093,0.0,6,0,7.584988628397389e-05,neutral
323,jaejino_,0,twitter,Telkomsel,0.00044387726793541584,3.422321321715059e-05,7,9,7.543830540173096e-05,negative
324,moscato_choco,0,twitter,Telkomsel,0.0005548465849192698,0.0,18,2,7.538299583949494e-05,negative
325,pvinkiys,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,7.519915404334181e-05,neutral
326,ghakuriketto,0,twitter,Telkomsel,0.00024968096321367143,0.0,4,5,7.519494548547698e-05,negative
327,diaplsdtng,0,twitter,Telkomsel,0.00019419630472174444,2.0373838257733388e-05,4,3,7.518650941557561e-05,neutral
328,telkomselpoin,0,unknown,Telkomsel,0.00024968096321367143,0.0,9,0,7.501990799094134e-05,neutral
329,thenacne,0,twitter,Telkomsel,0.00024968096321367143,6.791279419244467e-06,4,5,7.46671701824443e-05,neutral
330,cardela16,0,twitter,Telkomsel,0.00024968096321367143,0.0,8,1,7.455448280438903e-05,negative
331,x_sunshine07,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,7.397159007193317e-05,neutral
332,joya_isaura,0,unknown,Telkomsel,0.00019419630472174444,0.0,7,0,7.379564486296865e-05,neutral
333,tataaasdfghjkl,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,7.379564486296865e-05,neutral
334,ccicpolri,0,twitter,Telkomsel,0.0005825889141652333,0.00015280378693300042,12,9,7.374902408619666e-05,neutral
335,zonevenomwar,0,twitter,Telkomsel,0.00033290795095156187,1.0186919128866694e-05,8,4,7.365361681881778e-05,neutral
336,gieehad,0,twitter,Telkomsel,0.00016645397547578093,0.0,5,1,7.338994510319518e-05,neutral
337,bni,0,twitter,Telkomsel,0.00033290795095156187,4.0747676515466776e-05,7,5,7.31401611666569e-05,neutral
338,ddiigr,0,twitter,Telkomsel,0.0002774232924596349,7.470407361168907e-05,4,6,7.304961813576505e-05,neutral
339,enihsuhenih,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,7.304961813576505e-05,neutral
340,liliumcandidump,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,7.304961813576505e-05,neutral
341,rotiremahan,0,unknown,Telkomsel,0.00022193863396770792,0.0,8,0,7.302906352446315e-05,neutral
342,9giksss,0,twitter,Telkomsel,0.00024968096321367143,0.0,5,4,7.26546404612163e-05,neutral
343,mediakonsumenid,0,twitter,Telkomsel,0.00033290795095156187,2.0373838257733388e-05,8,4,7.249295259207636e-05,negative
344,ilham_ulinnuha,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,7.197006432918396e-05,neutral
345,mawmawyaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,7.197006432918396e-05,neutral
346,pinkeublinkeuu,0,twitter,Telkomsel,0.00022193863396770792,6.791279419244467e-06,4,4,7.194328963578596e-05,neutral
347,vegavatima,0,twitter,Telkomsel,8.322698773789047e-05,0.0,2,1,7.178910448023784e-05,negative
348,rengokuroo,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,7.178910448023784e-05,neutral
349,eddelwins,0,twitter,Telkomsel,0.00022193863396770792,0.0,4,4,7.162498198808303e-05,negative
350,shopeeid,0,unknown,Telkomsel,0.00019419630472174444,0.0,7,0,7.124419464092393e-05,neutral
351,najaeminspotion,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,7.099162187264572e-05,negative
352,barengwarga,0,unknown,Telkomsel,0.0002774232924596349,0.0,10,0,7.088737267378364e-05,neutral
353,wkhimp,0,twitter,Telkomsel,0.00022193863396770792,0.0,7,1,7.073240165141994e-05,neutral
354,kangpybara,0,twitter,Telkomsel,0.0002774232924596349,2.0373838257733388e-05,8,2,7.069706812092594e-05,negative
355,purrraai,0,twitter,Telkomsel,0.00024968096321367143,2.0373838257733388e-05,6,3,7.060775145486307e-05,neutral
356,mdy_asmara1701,0,unknown,Telkomsel,0.00041613493868945236,0.0,15,0,7.058110592048201e-05,neutral
357,disgesca,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,7.027282939760846e-05,negative
358,gerindra,0,unknown,Telkomsel,0.00044387726793541584,0.0,16,0,7.02350172057611e-05,neutral
359,braryonata_,0,twitter,Telkomsel,0.00036065028019752535,6.112151477320017e-05,6,7,6.983060978212275e-05,neutral
360,poconxg,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.934667169972607e-05,neutral
361,rogue_mercenary,0,twitter,Telkomsel,0.00033290795095156187,0.0,10,2,6.931371393727661e-05,negative
362,stratopicka,0,twitter,Telkomsel,0.0002774232924596349,2.0373838257733388e-05,7,3,6.907243298449946e-05,neutral
363,rosiehankk,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.902644345440498e-05,neutral
364,bergman_esque,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.887486613558778e-05,negative
365,_jeyw,0,twitter,Telkomsel,0.00013871164622981745,0.0,2,3,6.887486613558776e-05,neutral
366,kuahcabe_,0,twitter,Telkomsel,0.00013871164622981745,2.0373838257733388e-05,2,3,6.887486613558776e-05,neutral
367,leoleet,0,twitter,Telkomsel,0.00013871164622981745,2.0373838257733388e-05,2,3,6.887486613558776e-05,neutral
368,kesalahann,0,twitter,Telkomsel,0.0006935582311490872,8.149535303093355e-05,6,19,6.881806164429169e-05,negative
369,miiyuss,0,twitter,Telkomsel,0.00022193863396770792,2.0373838257733388e-05,5,3,6.849979634085915e-05,negative
370,xiaquiver,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.839125173067899e-05,negative
371,alinedeline16,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,6.837283365140641e-05,negative
372,asyukr,0,twitter,Telkomsel,0.00022193863396770792,0.0,2,6,6.837283365140641e-05,neutral
373,cepots,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,6.837283365140641e-05,neutral
374,containsclouds,0,twitter,Telkomsel,0.00022193863396770792,0.0,2,6,6.837283365140641e-05,neutral
375,hazysideofavon,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,6.837283365140641e-05,neutral
376,kusnandarz,0,twitter,Telkomsel,0.00013871164622981745,0.0,2,3,6.837283365140641e-05,negative
377,lodallion,0,twitter,Telkomsel,8.322698773789047e-05,0.0,2,1,6.837283365140641e-05,negative
378,micodiavolo2,0,twitter,Telkomsel,0.00013871164622981745,0.0,2,3,6.837283365140641e-05,negative
379,irfansazali,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,6.837283365140641e-05,neutral
380,pdam_tirtanadi,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,6.837283365140641e-05,neutral
381,xapliii,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,6.837283365140641e-05,neutral
382,kamubaubanget,0,twitter,Telkomsel,0.00036065028019752535,2.0373838257733388e-05,8,5,6.75634211584806e-05,neutral
383,aboutkembali,0,twitter,Telkomsel,0.00016645397547578093,0.0,2,4,6.747681125183889e-05,negative
384,aoiguinevere,0,twitter,Telkomsel,0.00016645397547578093,0.0,4,2,6.746297222979815e-05,negative
385,inibukanaditt,0,twitter,Telkomsel,8.322698773789047e-05,0.0,2,1,6.728500648717263e-05,neutral
386,indomaret,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,6.690555281403669e-05,neutral
387,ariyezzzzz,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.676092434721218e-05,negative
388,kring_pajak,0,twitter,Telkomsel,0.001359374133052211,0.0008149535303093355,7,42,6.649645022156959e-05,neutral
389,yourrhoneydew,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,6.628383445692857e-05,neutral
390,0nam5satu,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.617573093644781e-05,neutral
391,dolwia,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,6.603165373276774e-05,neutral
392,dhaniheida,0,twitter,Telkomsel,0.00022193863396770792,0.0,6,2,6.576926223484865e-05,negative
393,sapiangkelmutu,0,twitter,Telkomsel,0.00019419630472174444,2.668161209282752e-07,6,1,6.570079937802968e-05,neutral
394,rickykardjono,0,twitter,Telkomsel,0.0005548465849192698,0.0,16,4,6.561689726884419e-05,negative
395,shmnhe,0,twitter,Telkomsel,0.00019419630472174444,4.0747676515466776e-05,3,4,6.520143956710617e-05,negative
396,penghuluikan,0,twitter,Telkomsel,0.00041613493868945236,1.6978198548111167e-06,8,7,6.51908506699641e-05,negative
397,youtube,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.501312250136837e-05,neutral
398,hybibleeyyy,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.47439541874503e-05,negative
399,smujsin,0,twitter,Telkomsel,0.00036065028019752535,8.149535303093355e-05,7,6,6.470705868816609e-05,neutral
400,sitris_putra,0,twitter,Telkomsel,0.00019419630472174444,0.0,6,1,6.470640179164129e-05,negative
401,graywarden911,0,twitter,Telkomsel,0.00019419630472174444,0.0,3,4,6.463333510224863e-05,negative
402,dwikramad,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.456412154872016e-05,negative
403,telkomsite,0,twitter,Telkomsel,0.00022193863396770792,2.0373838257733388e-05,5,3,6.448747521960746e-05,neutral
404,acaaa911,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,6.447070615489583e-05,neutral
405,sibalanyong,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.447070615489583e-05,neutral
406,thelaritan,0,unknown,Telkomsel,0.00016645397547578093,0.0,6,0,6.406533928839706e-05,neutral
407,halobca,0,twitter,Telkomsel,0.00036065028019752535,8.149535303093355e-05,10,3,6.3969029478929e-05,neutral
408,ambangsore20,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.395540191228738e-05,neutral
409,anggacakraa,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,neutral
410,avinoktvn,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,neutral
411,dontnetsil,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,neutral
412,biancomeio,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,neutral
413,hdprwnt,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,neutral
414,wahyu_nur_f,0,twitter,Telkomsel,0.00016645397547578093,0.0,3,3,6.395471444322883e-05,negative
415,itshimelee,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.38630617452251e-05,negative
416,chionyctophilee,0,twitter,Telkomsel,0.00024968096321367143,0.0,3,6,6.365258444849834e-05,neutral
417,whereshalll,0,twitter,Telkomsel,0.00024968096321367143,0.0,3,6,6.365258444849834e-05,neutral
418,cincawhijo,0,twitter,Telkomsel,8.322698773789047e-05,0.0,2,1,6.358388031941237e-05,negative
419,m4nofpeace,0,twitter,Telkomsel,0.00013871164622981745,0.0,4,1,6.341670452517521e-05,negative
420,pisangmolenbyl,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,6.324869957612584e-05,neutral
421,prattzels_,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,6.324869957612584e-05,neutral
422,gravitymcz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,6.324869957612584e-05,neutral
423,brunch_wrap,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.30218476330137e-05,neutral
424,infomalang,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,6.2996184861885e-05,neutral
425,smgmenfess,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,6.295888108036312e-05,neutral
426,belerickv,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.295602649826913e-05,neutral
427,phoenixarief,0,twitter,Telkomsel,0.00019419630472174444,0.0,6,1,6.289106746661035e-05,negative
428,apasikocakk,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.265964109528694e-05,neutral
429,napisaccti,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.265964109528694e-05,neutral
430,fatahillahardhi,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.26429370752936e-05,negative
431,ipengramadhan,0,twitter,Telkomsel,0.00013871164622981745,0.0,3,2,6.26429370752936e-05,negative
432,kemensetnegri,0,unknown,Telkomsel,0.0003883926094434889,0.0,14,0,6.252200148891711e-05,neutral
433,be_delll,0,twitter,Telkomsel,0.00022193863396770792,0.0,7,1,6.244811196602617e-05,negative
434,shusidalthought,0,unknown,Telkomsel,0.0003883926094434889,0.0,14,0,6.241970731988376e-05,neutral
435,lampungbase,0,unknown,Telkomsel,0.00011096931698385396,0.0,4,0,6.201109786739182e-05,neutral
436,makassarfes,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,6.201109786739182e-05,neutral
437,memefess,0,unknown,Telkomsel,0.00013871164622981745,0.0,5,0,6.201058419334654e-05,neutral
438,harucaptain,0,twitter,Telkomsel,0.00011096931698385396,0.0,3,1,6.198523370415764e-05,neutral
439,ismedbadjeber,0,twitter,Telkomsel,0.00016645397547578093,2.0373838257733388e-05,3,3,6.178269333921197e-05,negative
440,king_speakup,0,unknown,Telkomsel,0.00019419630472174444,0.0,7,0,6.172714888948082e-05,neutral
441,apelstrawbewwy,0,twitter,Telkomsel,0.00033290795095156187,0.0,11,1,6.171703501730173e-05,negative
