"vertex1";"time";"sentiment";"content";"gender";"location";"ageRange";"vertex2";"relationship"
"IsmiNofianti";"2025-11-08T00:38:22.760Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"DKI Jakarta, Indonesia";"";"Indibizkti";"retweet"
"CakSar_";"2025-11-08T00:23:29.684Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"serang";"";"Indibizkti";"retweet"
"CakSar_";"2025-11-08T00:23:29.684Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"serang";"";"Indibizkti";"retweet"
"Aw_BornedCloudy";"2025-11-07T23:58:23.608Z";"neutral";"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll";"male";"surakarta hadiningrat";"";"Indibizkti";"retweet"
"Aw_BornedCloudy";"2025-11-07T23:58:15.112Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"surakarta hadiningrat";"";"Indibizkti";"retweet"
"Aw_BornedCloudy";"2025-11-07T23:58:15.112Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"surakarta hadiningrat";"";"Indibizkti";"retweet"
"Aw_BornedCloudy";"2025-11-07T23:55:36.708Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"surakarta hadiningrat";"";"Indibizkti";"retweet"
"Aw_BornedCloudy";"2025-11-07T23:55:36.708Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"surakarta hadiningrat";"";"Indibizkti";"retweet"
"del5u";"2025-11-07T23:50:48.812Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"🇮🇩";"";"Indibizkti";"retweet"
"del5u";"2025-11-07T23:50:48.812Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"🇮🇩";"";"Indibizkti";"retweet"
"visilviy";"2025-11-07T22:56:02.548Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"visilviy";"2025-11-07T22:56:02.548Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:15:33.920Z";"neutral";"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:15:25.916Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:15:25.916Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:13:30.388Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:13:30.388Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:13:23.592Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"masfajar115";"2025-11-07T22:13:23.592Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"Bekasi, Jawa Barat";"";"Indibizkti";"retweet"
"YadiNesian";"2025-11-07T17:42:13.852Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"Kota Tangerang, Banten";"";"Indibizkti";"retweet"
"YadiNesian";"2025-11-07T17:42:13.852Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"Kota Tangerang, Banten";"";"Indibizkti";"retweet"
"ddiigr";"2025-11-07T16:52:20.336Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"";"";"";"Indibizkti";"retweet"
"ddiigr";"2025-11-07T16:52:20.336Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"";"";"";"Indibizkti";"retweet"
"ddiigr";"2025-11-07T16:52:10.788Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"ddiigr";"2025-11-07T16:52:10.788Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"zhef_77";"2025-11-07T16:50:48.636Z";"neutral";"Halo Sobiz, periode pembayaran tagihan sudah dibuka mulai tanggal 5 sampai 20 setiap bulan.

Jangan lupa bayar tepat waktu supaya layananmu tetap aktif dan lancar ya.

#Indibiz #IndibizBorneo 
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/bNuSiyHY8W";"";"Babakan Ciparay, Indonesia";"";"indibiz_borneo";"retweet"
"zhef_77";"2025-11-07T16:50:48.636Z";"neutral";"Halo Sobiz, periode pembayaran tagihan sudah dibuka mulai tanggal 5 sampai 20 setiap bulan.

Jangan lupa bayar tepat waktu supaya layananmu tetap aktif dan lancar ya.

#Indibiz #IndibizBorneo 
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/bNuSiyHY8W";"";"Babakan Ciparay, Indonesia";"";"indibiz_borneo";"retweet"
"zhef_77";"2025-11-07T16:50:48.636Z";"neutral";"Halo Sobiz, periode pembayaran tagihan sudah dibuka mulai tanggal 5 sampai 20 setiap bulan.

Jangan lupa bayar tepat waktu supaya layananmu tetap aktif dan lancar ya.

#Indibiz #IndibizBorneo 
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/bNuSiyHY8W";"";"Babakan Ciparay, Indonesia";"";"indibiz_borneo";"retweet"
"zhef_77";"2025-11-07T16:50:35.384Z";"positive";"Raih visi jangka panjang bisnis Sobiz bersama Indibiz melalui solusi digital yang tepat dan berkesinambungan. Indibiz bukan hanya penyedia layanan, tetapi mitra strategis yang mendampingi di setiap tahap perkembangan usaha Sobiz.

Kini saatnya melangkah lebih jauh dan menyiapkan https://t.co/RmX3SxSxUB";"";"Babakan Ciparay, Indonesia";"";"indibiz_borneo";"retweet"
"ddiigr";"2025-11-07T16:20:56.488Z";"positive";"Raih visi jangka panjang bisnis Sobiz bersama Indibiz melalui solusi digital yang tepat dan berkesinambungan. Indibiz bukan hanya penyedia layanan, tetapi mitra strategis yang mendampingi di setiap tahap perkembangan usaha Sobiz.

Kini saatnya melangkah lebih jauh dan menyiapkan https://t.co/RmX3SxSxUB";"";"";"";"indibiz_borneo";"retweet"
"Murdhany88";"2025-11-07T13:52:32.108Z";"neutral";"@indibiz_borneo ADA 1 
#Indibiz #IndibizBorneo #IndibizKalselTeng
@Andayany82 @bachrainy98 @FannyAfrizal86";"";"Kota Banda Aceh, Nangro Aceh D";"";"Murdhany88";"retweet"
"Murdhany88";"2025-11-07T13:52:32.108Z";"neutral";"@indibiz_borneo ADA 1 
#Indibiz #IndibizBorneo #IndibizKalselTeng
@Andayany82 @bachrainy98 @FannyAfrizal86";"";"Kota Banda Aceh, Nangro Aceh D";"";"Murdhany88";"retweet"
"sayrenst";"2025-11-07T13:28:48.288Z";"neutral";"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:28:41.468Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:28:41.468Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:28:37.576Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:28:37.576Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:27:37.412Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Medan";"";"Indibizkti";"retweet"
"sayrenst";"2025-11-07T13:27:37.412Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Medan";"";"Indibizkti";"retweet"
"HetyWulandari8";"2025-11-07T13:21:47.884Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"Kediri, Jawa Timur";"";"Indibizkti";"retweet"
"HetyWulandari8";"2025-11-07T13:21:47.884Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"Kediri, Jawa Timur";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:51.096Z";"neutral";"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:44.688Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:44.688Z";"positive";"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:40.936Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:40.936Z";"neutral";"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:34.052Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"";"";"Indibizkti";"retweet"
"YeniAbiex";"2025-11-07T13:14:34.052Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"";"";"Indibizkti";"retweet"
"Mahrez54";"2025-11-07T11:26:48.252Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Jawa Tengah, Indonesia";"";"Indibizkti";"retweet"
"Mahrez54";"2025-11-07T11:26:48.252Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Jawa Tengah, Indonesia";"";"Indibizkti";"retweet"
"laksamanayoung";"2025-11-07T10:22:30.208Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"";"";"Indibizkti";"retweet"
"laksamanayoung";"2025-11-07T10:22:30.208Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"";"";"Indibizkti";"retweet"
"dieliatin";"2025-11-07T10:18:11.892Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"Tangerang, Indonesia";"";"Indibizkti";"retweet"
"dieliatin";"2025-11-07T10:18:11.892Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"Tangerang, Indonesia";"";"Indibizkti";"retweet"
"titatiram";"2025-11-07T09:43:50.784Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"titatiram";"2025-11-07T09:43:50.784Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"jellyjuyu";"2025-11-07T09:28:51.064Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"jellyjuyu";"2025-11-07T09:28:51.064Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"RinRin82779740";"2025-11-07T09:01:33.736Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"RinRin82779740";"2025-11-07T09:01:33.736Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"liansluk";"2025-11-07T08:57:26.492Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"liansluk";"2025-11-07T08:57:26.492Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"";"";"Indibizkti";"retweet"
"Nengdwicahya";"2025-11-07T07:19:35.992Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"Nengdwicahya";"2025-11-07T07:19:35.992Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"female";"";"";"Indibizkti";"retweet"
"vnyfe";"2025-11-07T07:00:50.948Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Tangerang, Banten";"";"Indibizkti";"retweet"
"vnyfe";"2025-11-07T07:00:50.948Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"male";"Tangerang, Banten";"";"Indibizkti";"retweet"
"iDay4G";"2025-11-07T06:52:19.400Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"BSD City";"";"Indibizkti";"retweet"
"iDay4G";"2025-11-07T06:52:19.400Z";"neutral";"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn";"";"BSD City";"";"Indibizkti";"retweet"
