source,target,relationship,followers,platform,layanan,sentiment
doiwonu,tanyakanrl,mention,0,twitter,Telkomsel,negative
doiwonu,telkomsel,mention,0,twitter,Telkomsel,negative
dojjunn,liabilitree,mention,0,twitter,Telkomsel,negative
dokduk07,qrivasi,mention,0,twitter,Telkomsel,neutral
dokiyoum,telkomsel,mention,0,twitter,Telkomsel,neutral
dokterardi,elonmusk,mention,0,twitter,Telkomsel,neutral
dokterardi,pertamina,mention,0,twitter,Telkomsel,neutral
dokterardi,pln_123,mention,0,twitter,Telkomsel,neutral
dokterardi,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dokterardi,starlink,mention,0,twitter,Telkomsel,neutral
dokterardi,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dokterardi,telkomsel,mention,0,twitter,Telkomsel,neutral
dokterparu,joyboy__id,retweet,0,twitter,Telkomsel,negative
dokterparu,onnowpurbo,mention,0,twitter,Telkomsel,negative
dokterparu,telkomsel,mention,0,twitter,Telkomsel,negative
doktersuo,haliloveu,mention,0,twitter,Telkomsel,negative
doktersuo,infobmkg,mention,0,twitter,Telkomsel,negative
dokyeeoomm,telkomsel,mention,0,twitter,Telkomsel,neutral
dokyeomiw,telkomsel,mention,0,twitter,Telkomsel,neutral
dolcemaria738,elonmusk,mention,0,twitter,Telkomsel,neutral
dolcemaria738,pertamina,mention,0,twitter,Telkomsel,neutral
dolcemaria738,pln_123,mention,0,twitter,Telkomsel,neutral
dolcemaria738,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dolcemaria738,starlink,mention,0,twitter,Telkomsel,neutral
dolcemaria738,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dolcemaria738,telkomsel,mention,0,twitter,Telkomsel,neutral
dolcesw4n,telkomsel,mention,0,twitter,Telkomsel,positive
dolghyuck,junyounhg,mention,0,twitter,Telkomsel,negative
dollahsainz,gwesasa,mention,0,twitter,Telkomsel,neutral
dollarkjm,telkomsel,mention,0,twitter,Telkomsel,neutral
dolleydew,telkomsel,mention,0,twitter,Telkomsel,negative
dollicsh,telkomsel,mention,0,twitter,Telkomsel,neutral
doloresmots,telkomsel,mention,0,twitter,Telkomsel,positive
dolph1nruka,telkomsel,mention,0,twitter,Telkomsel,neutral
dolphinbaycute,qrivasi,mention,0,twitter,Telkomsel,neutral
dolphinbaycute,telkomsel,mention,0,twitter,Telkomsel,neutral
dolwia,pjmylover,mention,0,twitter,Telkomsel,neutral
dombakambing12,telkomsel,mention,0,twitter,Telkomsel,neutral
dombamulus,telkomsel,mention,0,twitter,Telkomsel,negative
domicdomi,fuadikamal,mention,0,twitter,Telkomsel,neutral
domicdomi,indihome,mention,0,twitter,Telkomsel,neutral
domicdomi,spenubo,mention,0,twitter,Telkomsel,neutral
domicdomi,telkomsel,mention,0,twitter,Telkomsel,neutral
domicin22,amandrug,mention,0,twitter,Telkomsel,neutral
domicin22,eventfa1,retweet,0,twitter,Telkomsel,neutral
domicin22,i_m_mortal_,mention,0,twitter,Telkomsel,neutral
dommmek,telkomsel,mention,0,twitter,Telkomsel,negative
don0thing_,telkomsel,mention,0,twitter,Telkomsel,neutral
don_marut,telkomsel,mention,0,twitter,Telkomsel,neutral
donalpsaragih,aclowniguess,mention,0,twitter,Telkomsel,negative
donalpsaragih,kangmanto123,mention,0,twitter,Telkomsel,negative
donalpsaragih,myxl,mention,0,twitter,Telkomsel,negative
donalpsaragih,telkomsel,mention,0,twitter,Telkomsel,negative
donatdunk,telkomsel,mention,0,twitter,Telkomsel,negative
donatkntg,btrxvelaryon,mention,0,twitter,Telkomsel,negative
donatkntg,crissbahari,mention,0,twitter,Telkomsel,negative
donatkntg,qrivasi,mention,0,twitter,Telkomsel,negative
donatkntg,telkomsel,mention,0,twitter,Telkomsel,negative
donatskeju,byu_id,mention,0,twitter,Telkomsel,negative
donaturorang,bentosetia49767,mention,0,twitter,Telkomsel,neutral
donaturorang,ekokuchiki,mention,0,twitter,Telkomsel,neutral
donaturorang,idextratime,mention,0,twitter,Telkomsel,negative
donaturorang,shopeeid,mention,0,twitter,Telkomsel,negative
donaturorang,telkomsel,mention,0,twitter,Telkomsel,negative
donavistaj,fasellaiaa,mention,0,twitter,Telkomsel,negative
donavistaj,jellypastaa,mention,0,twitter,Telkomsel,negative
donavistaj,llyta_ncepjt,mention,0,twitter,Telkomsel,negative
donavistaj,telkomsel,mention,0,twitter,Telkomsel,neutral
donbeldona,indihome,mention,0,twitter,Telkomsel,neutral
donbeldona,iseethelighttt,mention,0,twitter,Telkomsel,negative
donbeldona,telkomsel,mention,0,twitter,Telkomsel,neutral
donghyuckwife_,telkomsel,mention,0,twitter,Telkomsel,negative
dongneypongneey,telkomsel,mention,0,twitter,Telkomsel,neutral
dongs1cheng_gf,rizal_septyan,retweet,0,twitter,Telkomsel,negative
dongs1cheng_gf,tanyakanrl,mention,0,twitter,Telkomsel,negative
donidodidoci,coc41ne_,mention,0,twitter,Telkomsel,neutral
donidodidoci,nananivers,mention,0,twitter,Telkomsel,neutral
donidodidoci,telkomsel,mention,0,twitter,Telkomsel,neutral
donierahman,telkomsel,mention,0,twitter,Telkomsel,neutral
donillusion,telkomsel,mention,0,twitter,Telkomsel,negative
donisuwandi,indosatim3,mention,0,twitter,Telkomsel,negative
donisuwandi,telkomsel,mention,0,twitter,Telkomsel,negative
donny_ndv,gibran_tweet,mention,0,twitter,Telkomsel,negative
donny_ndv,onelove4human,mention,0,twitter,Telkomsel,negative
donny_ndv,prabowo,mention,0,twitter,Telkomsel,negative
donny_ndv,telkomsel,mention,0,twitter,Telkomsel,negative
donnyi248,telkomsel,mention,0,twitter,Telkomsel,negative
dono_satriawan,baummustholahul,mention,0,twitter,Telkomsel,negative
dono_satriawan,telkomsel,mention,0,twitter,Telkomsel,negative
donosrom,tempodotco,retweet,0,twitter,Telkomsel,neutral
donquixote8908,elonmusk,mention,0,twitter,Telkomsel,neutral
donquixote8908,pertamina,mention,0,twitter,Telkomsel,neutral
donquixote8908,pln_123,mention,0,twitter,Telkomsel,neutral
donquixote8908,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
donquixote8908,starlink,mention,0,twitter,Telkomsel,neutral
donquixote8908,telkomindonesia,mention,0,twitter,Telkomsel,neutral
donquixote8908,telkomsel,mention,0,twitter,Telkomsel,neutral
donthinkingmuch,tanyakanrl,mention,0,twitter,Telkomsel,neutral
donthinkingmuch,telkomsel,mention,0,twitter,Telkomsel,neutral
dontnetsil,anggacakraa,mention,0,twitter,Telkomsel,neutral
dontnetsil,avinoktvn,mention,0,twitter,Telkomsel,neutral
dontnetsil,telkomsel,mention,0,twitter,Telkomsel,neutral
doobiidop,telkomsel,mention,0,twitter,Telkomsel,negative
doohyoon,myxl,mention,0,twitter,Telkomsel,neutral
doohyoon,telkomsel,mention,0,twitter,Telkomsel,neutral
doohyoon,triindonesia,mention,0,twitter,Telkomsel,neutral
dookie_firsta,elonmusk,mention,0,twitter,Telkomsel,neutral
dookie_firsta,pertamina,mention,0,twitter,Telkomsel,neutral
dookie_firsta,pln_123,mention,0,twitter,Telkomsel,neutral
dookie_firsta,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dookie_firsta,starlink,mention,0,twitter,Telkomsel,neutral
dookie_firsta,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dookie_firsta,telkomsel,mention,0,twitter,Telkomsel,neutral
doorkirp,obiwan_catnobi,retweet,0,twitter,Telkomsel,neutral
doouwoo,meistori,mention,0,twitter,Telkomsel,neutral
dopinder001,indihome,mention,0,twitter,Telkomsel,negative
dopinder001,indihomecare,mention,0,twitter,Telkomsel,negative
dopinder001,telkomsel,mention,0,twitter,Telkomsel,negative
dopleck,tanyakanrl,mention,0,twitter,Telkomsel,negative
dopleck,telkomsel,mention,0,twitter,Telkomsel,negative
doragailaeyo,joyboy__id,retweet,0,twitter,Telkomsel,negative
doragailaeyo,onnowpurbo,mention,0,twitter,Telkomsel,negative
doragailaeyo,telkomsel,mention,0,twitter,Telkomsel,negative
dorahenk_,elonmusk,mention,0,twitter,Telkomsel,neutral
dorahenk_,pertamina,mention,0,twitter,Telkomsel,neutral
dorahenk_,pln_123,mention,0,twitter,Telkomsel,neutral
dorahenk_,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dorahenk_,starlink,mention,0,twitter,Telkomsel,neutral
dorahenk_,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dorahenk_,telkomsel,mention,0,twitter,Telkomsel,neutral
doranions,baummustholahul,mention,0,twitter,Telkomsel,neutral
doranions,telkomsel,mention,0,twitter,Telkomsel,neutral
doredo2024,elonmusk,mention,0,twitter,Telkomsel,neutral
doredo2024,pertamina,mention,0,twitter,Telkomsel,neutral
doredo2024,pln_123,mention,0,twitter,Telkomsel,neutral
doredo2024,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
doredo2024,starlink,mention,0,twitter,Telkomsel,neutral
doredo2024,telkomindonesia,mention,0,twitter,Telkomsel,neutral
doredo2024,telkomsel,mention,0,twitter,Telkomsel,neutral
doremaniez,telkomsel,mention,0,twitter,Telkomsel,neutral
doreminjae,telkomsel,mention,0,twitter,Telkomsel,negative
dornveil,telkomsel,mention,0,twitter,Telkomsel,neutral
dorrynotsorry,telkomsel,mention,0,twitter,Telkomsel,neutral
dorryy8,_raawrrrl,mention,0,twitter,Telkomsel,negative
dorryy8,kucengterbanggg,mention,0,twitter,Telkomsel,negative
dorryy8,telkomsel,mention,0,twitter,Telkomsel,neutral
dosalangit,gibran_tweet,mention,0,twitter,Telkomsel,negative
dosalangit,onelove4human,retweet,0,twitter,Telkomsel,negative
dosalangit,prabowo,mention,0,twitter,Telkomsel,negative
dosalangit,telkomsel,mention,0,twitter,Telkomsel,negative
dosen_brewok,telkomsel,mention,0,twitter,Telkomsel,negative
dou_ahou,elonmusk,mention,0,twitter,Telkomsel,neutral
dou_ahou,pertamina,mention,0,twitter,Telkomsel,neutral
dou_ahou,pln_123,mention,0,twitter,Telkomsel,neutral
dou_ahou,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dou_ahou,starlink,mention,0,twitter,Telkomsel,neutral
dou_ahou,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dou_ahou,telkomsel,mention,0,twitter,Telkomsel,neutral
doubleas95,telkomsel,mention,0,twitter,Telkomsel,neutral
doubletipp,telkomsel,mention,0,twitter,Telkomsel,negative
douceurjangso,nongnunim,retweet,0,twitter,Telkomsel,positive
douxrayondemiel,indihome,mention,0,twitter,Telkomsel,neutral
douxrayondemiel,kompascom,mention,0,twitter,Telkomsel,neutral
douxrayondemiel,telkomsel,mention,0,twitter,Telkomsel,neutral
dov_now,bumn_idn,mention,0,twitter,Telkomsel,negative
dov_now,gerindra,mention,0,twitter,Telkomsel,negative
dov_now,prabowo,mention,0,twitter,Telkomsel,negative
dov_now,setkabgoid,mention,0,twitter,Telkomsel,negative
dov_now,telkomsel,mention,0,twitter,Telkomsel,negative
downtowniover,anctacid,mention,0,twitter,Telkomsel,neutral
doyiegirlie,elonmusk,mention,0,twitter,Telkomsel,neutral
doyiegirlie,pertamina,mention,0,twitter,Telkomsel,neutral
doyiegirlie,pln_123,mention,0,twitter,Telkomsel,neutral
doyiegirlie,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
doyiegirlie,starlink,mention,0,twitter,Telkomsel,neutral
doyiegirlie,telkomindonesia,mention,0,twitter,Telkomsel,neutral
doyiegirlie,telkomsel,mention,0,twitter,Telkomsel,neutral
doyiie__,telkomsel,mention,0,twitter,Telkomsel,negative
doyitt,telkomsel,mention,0,twitter,Telkomsel,neutral
doyouknowlvmes0,roblox_fess,mention,0,twitter,Telkomsel,negative
doyouknowlvmes0,telkomsel,mention,0,twitter,Telkomsel,negative
doyoungits,sheeeshhtt,mention,0,twitter,Telkomsel,negative
doyoungits,telkomsel,mention,0,twitter,Telkomsel,negative
dozcqy,telkomsel,mention,0,twitter,Telkomsel,negative
dozealfrd,arshiezc,mention,0,twitter,Telkomsel,neutral
dozealfrd,m0ojiyaa,mention,0,twitter,Telkomsel,neutral
dozealfrd,madscrumb,mention,0,twitter,Telkomsel,neutral
dozealfrd,vypmwqn,mention,0,twitter,Telkomsel,neutral
dozlliesh,yooya,mention,0,twitter,Telkomsel,neutral
dp_koesmirah,misallnya,retweet,0,twitter,Telkomsel,neutral
dp_koesmirah,telkomsel,mention,0,twitter,Telkomsel,neutral
dpasari1,elonmusk,mention,0,twitter,Telkomsel,neutral
dpasari1,pertamina,mention,0,twitter,Telkomsel,neutral
dpasari1,pln_123,mention,0,twitter,Telkomsel,neutral
dpasari1,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dpasari1,starlink,mention,0,twitter,Telkomsel,neutral
dpasari1,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dpasari1,telkomsel,mention,0,twitter,Telkomsel,neutral
dpriambo,telkomsel,mention,0,twitter,Telkomsel,negative
dprinul,elonmusk,mention,0,twitter,Telkomsel,neutral
dprinul,pertamina,mention,0,twitter,Telkomsel,neutral
dprinul,pln_123,mention,0,twitter,Telkomsel,neutral
dprinul,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dprinul,starlink,mention,0,twitter,Telkomsel,neutral
dprinul,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dprinul,telkomsel,mention,0,twitter,Telkomsel,neutral
dprrra1,ayinarchives,retweet,0,twitter,Telkomsel,neutral
dprrra1,tanyakanrl,mention,0,twitter,Telkomsel,neutral
dprrra1,telkomsel,mention,0,twitter,Telkomsel,neutral
dqtect,telkomsel,mention,0,twitter,Telkomsel,negative
dr_yd13,sheeeshhtt,mention,0,twitter,Telkomsel,negative
dr_yd13,tanyakanrl,mention,0,twitter,Telkomsel,negative
dr_yd13,telkomsel,mention,0,twitter,Telkomsel,negative
draco_wifeyy_,telkomsel,mention,0,twitter,Telkomsel,neutral
dracowifeeee,tegalfess,mention,0,twitter,Telkomsel,neutral
dradrasteia,telkomsel,mention,0,twitter,Telkomsel,neutral
drafthv_,telkomsel,mention,0,twitter,Telkomsel,neutral
dragon_chiron,rtimung21,mention,0,twitter,Telkomsel,negative
drain213,kangmanto123,mention,0,twitter,Telkomsel,negative
drain213,telkomsel,mention,0,twitter,Telkomsel,negative
drajat81,simbokesarah,mention,0,twitter,Telkomsel,negative
drajat81,telkomsel,mention,0,twitter,Telkomsel,negative
drakoraddict8,telkomsel,mention,0,twitter,Telkomsel,negative
drama_maya8,ambisidev,mention,0,twitter,Telkomsel,neutral
drama_maya8,haryawee,mention,0,twitter,Telkomsel,neutral
drama_maya8,xquitavee,mention,0,twitter,Telkomsel,neutral
dramaturgi__,telkomsel,mention,0,twitter,Telkomsel,negative
dreamfoxrj,telkomsel,mention,0,twitter,Telkomsel,negative
dreammaison999,abangdidii,mention,0,twitter,Telkomsel,negative
dreammaison999,fadil_field,mention,0,twitter,Telkomsel,neutral
dreammaison999,kangmanto123,mention,0,twitter,Telkomsel,negative
dreammaison999,sbrwaras,mention,0,twitter,Telkomsel,neutral
dreammaison999,telkomsel,mention,0,twitter,Telkomsel,negative
dreamrula,elonmusk,mention,0,twitter,Telkomsel,neutral
dreamrula,pertamina,mention,0,twitter,Telkomsel,neutral
dreamrula,pln_123,mention,0,twitter,Telkomsel,neutral
dreamrula,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dreamrula,starlink,mention,0,twitter,Telkomsel,neutral
dreamrula,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dreamrula,telkomsel,mention,0,twitter,Telkomsel,neutral
dreamydaaze,tanyakanrl,mention,0,twitter,Telkomsel,neutral
dreamydaaze,telkomsel,mention,0,twitter,Telkomsel,negative
dreamydinosol,telkomsel,mention,0,twitter,Telkomsel,negative
dreamydinosol,triindonesia,mention,0,twitter,Telkomsel,negative
dreazer0,telkomsel,mention,0,twitter,Telkomsel,negative
dreazer0,telkomselhalo,mention,0,twitter,Telkomsel,negative
dreko664515,telkomsel,mention,0,twitter,Telkomsel,negative
drewtaeyung,telkomsel,mention,0,twitter,Telkomsel,neutral
drexayata,elonmusk,mention,0,twitter,Telkomsel,neutral
drexayata,pertamina,mention,0,twitter,Telkomsel,neutral
drexayata,pln_123,mention,0,twitter,Telkomsel,neutral
drexayata,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
drexayata,starlink,mention,0,twitter,Telkomsel,neutral
drexayata,telkomindonesia,mention,0,twitter,Telkomsel,neutral
drexayata,telkomsel,mention,0,twitter,Telkomsel,neutral
dreyybeom,auulieee,mention,0,twitter,Telkomsel,negative
dreyybeom,mybuddy__,mention,0,twitter,Telkomsel,negative
dreyybeom,telkomsel,mention,0,twitter,Telkomsel,negative
dreyybeom,ustandzy,mention,0,twitter,Telkomsel,negative
drhamskutt,telkomsel,mention,0,twitter,Telkomsel,negative
dringbengbeng,hgusfani,mention,0,twitter,Telkomsel,negative
dringbengbeng,telkomsel,mention,0,twitter,Telkomsel,negative
drippinoahh,telkomsel,mention,0,twitter,Telkomsel,neutral
driver_xpander,indosat,mention,0,twitter,Telkomsel,negative
driver_xpander,indosatim3,mention,0,twitter,Telkomsel,negative
driver_xpander,smartfrencare,mention,0,twitter,Telkomsel,negative
driver_xpander,smartfrenworld,mention,0,twitter,Telkomsel,negative
driver_xpander,telkomsel,mention,0,twitter,Telkomsel,negative
driverperum,telkomsel,mention,0,twitter,Telkomsel,negative
drivesafee_,telkomsel,mention,0,twitter,Telkomsel,negative
drizkigiatama,telkomsel,mention,0,twitter,Telkomsel,negative
drkamalstrange,elonmusk,mention,0,twitter,Telkomsel,neutral
drkamalstrange,pertamina,mention,0,twitter,Telkomsel,neutral
drkamalstrange,pln_123,mention,0,twitter,Telkomsel,neutral
drkamalstrange,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
drkamalstrange,starlink,mention,0,twitter,Telkomsel,neutral
drkamalstrange,telkomindonesia,mention,0,twitter,Telkomsel,neutral
drkamalstrange,telkomsel,mention,0,twitter,Telkomsel,negative
drnewstwit,misallnya,retweet,0,twitter,Telkomsel,neutral
drnewstwit,telkomsel,mention,0,twitter,Telkomsel,neutral
droen120,telkomsel,mention,0,twitter,Telkomsel,neutral
drogba1234s,telkomsel,mention,0,twitter,Telkomsel,neutral
drohim24,telkomsel,mention,0,twitter,Telkomsel,negative
dropurshithere,elonmusk,mention,0,twitter,Telkomsel,neutral
dropurshithere,pertamina,mention,0,twitter,Telkomsel,neutral
dropurshithere,pln_123,mention,0,twitter,Telkomsel,neutral
dropurshithere,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dropurshithere,starlink,mention,0,twitter,Telkomsel,neutral
dropurshithere,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dropurshithere,telkomsel,mention,0,twitter,Telkomsel,neutral
drowning1208,axquila,mention,0,twitter,Telkomsel,negative
drownring,kdrama_menfess,retweet,0,twitter,Telkomsel,neutral
drownring,telkomsel,mention,0,twitter,Telkomsel,neutral
droxidemoon,telkomsel,mention,0,twitter,Telkomsel,neutral
drrrexx,telkomsel,mention,0,twitter,Telkomsel,neutral
druggedbaboon,baummustholahul,mention,0,twitter,Telkomsel,neutral
druggedbaboon,kangmanto123,mention,0,twitter,Telkomsel,neutral
druggedbaboon,qrivasi,mention,0,twitter,Telkomsel,neutral
druggedbaboon,telkomsel,mention,0,twitter,Telkomsel,neutral
drunkonmycoffee,telkomsel,mention,0,twitter,Telkomsel,negative
drurex,telkomsel,mention,0,twitter,Telkomsel,neutral
drwbx1,be_delll,mention,0,twitter,Telkomsel,negative
drwbx1,juuungghaeiiin,mention,0,twitter,Telkomsel,negative
drwbx1,tanyarlfes,mention,0,twitter,Telkomsel,negative
dryaisu_,telkomsel,mention,0,twitter,Telkomsel,neutral
dsaranghanda,telkomsel,mention,0,twitter,Telkomsel,negative
dsmrlf,telkomsel,mention,0,twitter,Telkomsel,neutral
dsofdi,elonmusk,mention,0,twitter,Telkomsel,neutral
dsofdi,pertamina,mention,0,twitter,Telkomsel,neutral
dsofdi,pln_123,mention,0,twitter,Telkomsel,neutral
dsofdi,selebtwitmobil,mention,0,twitter,Telkomsel,neutral
dsofdi,starlink,mention,0,twitter,Telkomsel,neutral
dsofdi,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dsofdi,telkomsel,mention,0,twitter,Telkomsel,neutral
dsrmdhn_,telkomsel,mention,0,twitter,Telkomsel,negative
dsseverm0re,tanyarlfes,mention,0,twitter,Telkomsel,neutral
dster,telkomsel,mention,0,twitter,Telkomsel,negative
dsuhandan,darknebula109,mention,0,twitter,Telkomsel,negative
dsuhandan,ghaadiid,mention,0,twitter,Telkomsel,negative
dsuhandan,telkomsel,mention,0,twitter,Telkomsel,negative
dsuhandan,upil_ratu,mention,0,twitter,Telkomsel,neutral
dsumawidja92772,d_and95,mention,0,twitter,Telkomsel,neutral
dsumawidja92772,qrivasi,mention,0,twitter,Telkomsel,neutral
dsumawidja92772,telkomsel,mention,0,twitter,Telkomsel,neutral
dtborneo,indihome,mention,0,twitter,Telkomsel,negative
dtborneo,kemkomdigi,mention,0,twitter,Telkomsel,negative
dtborneo,telkomindonesia,mention,0,twitter,Telkomsel,negative
dtborneo,telkomsel,mention,0,twitter,Telkomsel,negative
dtdzkrak,mrongdedy,mention,0,twitter,Telkomsel,negative
dtdzkrak,telkomsel,mention,0,twitter,Telkomsel,negative
dtjancoeks2,elonmusk,mention,0,twitter,Telkomsel,neutral
dtjancoeks2,pertamina,mention,0,twitter,Telkomsel,neutral
dtjancoeks2,pln_123,mention,0,twitter,Telkomsel,neutral
dtjancoeks2,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
dtjancoeks2,starlink,mention,0,twitter,Telkomsel,neutral
dtjancoeks2,telkomindonesia,mention,0,twitter,Telkomsel,neutral
dtjancoeks2,telkomsel,mention,0,twitter,Telkomsel,neutral
duaasingkit,elonmusk,mention,0,twitter,Telkomsel,neutral
duaasingkit,pertamina,mention,0,twitter,Telkomsel,neutral
duaasingkit,pln_123,mention,0,twitter,Telkomsel,neutral
duaasingkit,selebtwitmobil,retweet,0,twitter,Telkomsel,neutral
duaasingkit,starlink,mention,0,twitter,Telkomsel,neutral
duaasingkit,telkomindonesia,mention,0,twitter,Telkomsel,neutral
duaasingkit,telkomsel,mention,0,twitter,Telkomsel,neutral
dualapancuk,telkomsel,mention,0,twitter,Telkomsel,neutral
dualarsonn,rifarii16,mention,0,twitter,Telkomsel,negative
dualarsonn,telkomsel,mention,0,twitter,Telkomsel,negative
duapuluhsatuin,telkomsel,mention,0,twitter,Telkomsel,negative
duarduan,elonmusk,mention,0,twitter,Telkomsel,neutral
duarduan,pertamina,mention,0,twitter,Telkomsel,neutral
