source,target,relationship,followers,platform,sentiment,content,time,layanan
hidayatsport,@indibiz_kaltim,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.26,IndiBiz
hidayatsport,@Zarazaraana,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.26,IndiBiz
hidayatsport,@Zill0000,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan @Zarazaraana   @Zill0000   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.26,IndiBiz
yuk_nikha,@indibiz_borneo,mention,380,twitter,neutral,@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose,31/12/2025 02.22.22,IndiBiz
yuk_nikha,@indibiz_borneo,mention,380,twitter,neutral,@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose,31/12/2025 02.22.22,IndiBiz
yuk_nikha,@indibiz_kaltim,mention,380,twitter,neutral,@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose,31/12/2025 02.22.22,IndiBiz
yuk_nikha,@4gusman,mention,380,twitter,neutral,@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose,31/12/2025 02.22.22,IndiBiz
yuk_nikha,@natali4rose,mention,380,twitter,neutral,@indibiz_borneo D-A-B-C @indibiz_borneo @indibiz_kaltim #Indibiz #IndibizBorneo #IndibizKaltim  Bertamu kerumah sikumis Sampai sana dikasih jamu Ayo semangat ikutan kuis Hadiah menarik menanti kamu @4gusman @natali4rose,31/12/2025 02.22.22,IndiBiz
hidayatsport,@indibiz_borneo,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.22.46,IndiBiz
hidayatsport,@indibiz_borneo,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.22.46,IndiBiz
hidayatsport,@indibiz_kaltim,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.22.46,IndiBiz
hidayatsport,@sftrdv,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.22.46,IndiBiz
hidayatsport,@freak3112,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo  @indibiz_kaltim  Yuk ikutan @sftrdv @freak3112   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.22.46,IndiBiz
Aishwabaha2022,@indibiz_borneo,mention,435,twitter,positive,@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki,30/12/2025 22.26.10,IndiBiz
Aishwabaha2022,@woodymolky48,mention,435,twitter,positive,@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki,30/12/2025 22.26.10,IndiBiz
Aishwabaha2022,@3Reflian_fam,mention,435,twitter,positive,@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki,30/12/2025 22.26.10,IndiBiz
Aishwabaha2022,@indibiz_borneo,mention,435,twitter,positive,@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki,30/12/2025 22.26.10,IndiBiz
Aishwabaha2022,@indibiz_kaltim,mention,435,twitter,positive,@indibiz_borneo Jawabannya  Urutan D-A-B-C #Indibiz #IndibizBorneo #IndibizKaltim  Yuk ikutan sobat @woodymolky48 @3Reflian_fam   Sukses dan Jaya selalu @indibiz_borneo @indibiz_kaltim  🍭Pergi ke pantai sore hari 🍬Melihat sunset indah sekali 🍭Aku ikuti giveaway ini 🍬Semoga menang dan rezeki,30/12/2025 22.26.10,IndiBiz
hidayatsport,@indibiz_borneo,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.02,IndiBiz
hidayatsport,@indibiz_borneo,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.02,IndiBiz
hidayatsport,@indibiz_kaltim,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.02,IndiBiz
hidayatsport,@namoqr,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.02,IndiBiz
hidayatsport,@jah_eh_faizhaa_,mention,507,twitter,neutral,@indibiz_borneo Jawaban:  D - A -B - C  @indibiz_borneo @indibiz_kaltim  Yuk ikutan  @namoqr  @jah_eh_faizhaa_   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 23.23.02,IndiBiz
ddiigr,@indibiz_borneo,mention,362,twitter,neutral,"@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim",30/12/2025 17.21.50,IndiBiz
ddiigr,@indibiz_borneo,mention,362,twitter,neutral,"@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim",30/12/2025 17.21.50,IndiBiz
ddiigr,@indibiz_kaltim,mention,362,twitter,neutral,"@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim",30/12/2025 17.21.50,IndiBiz
ddiigr,@a234_ri,mention,362,twitter,neutral,"@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim",30/12/2025 17.21.50,IndiBiz
ddiigr,@Ismeaurora,mention,362,twitter,neutral,"@indibiz_borneo D, A, B, C @indibiz_borneo @indibiz_kaltim @a234_ri @Ismeaurora #Indibiz #IndibizBorneo #IndibizKaltim",30/12/2025 17.21.50,IndiBiz
hryt_riaa,@Indibiz_ID,mention,850,twitter,positive,"@Indibiz_ID Terima kasih, Kak Indah ☺",30/12/2025 16.40.49,IndiBiz
Ani_Winnerr,@indibiz_borneo,mention,678,twitter,neutral,@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 16.18.26,IndiBiz
Ani_Winnerr,@indibiz_borneo,mention,678,twitter,neutral,@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 16.18.26,IndiBiz
Ani_Winnerr,@indibiz_kaltim,mention,678,twitter,neutral,@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 16.18.26,IndiBiz
Ani_Winnerr,@Shiiippuden,mention,678,twitter,neutral,@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 16.18.26,IndiBiz
Ani_Winnerr,@titiMentarii,mention,678,twitter,neutral,@indibiz_borneo Jawaban: Urutan D - A - B - C @indibiz_borneo  @indibiz_kaltim  Ayo sobat ikutan juga: @Shiiippuden  @titiMentarii   #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 16.18.26,IndiBiz
TunisaSyif2569,@indibiz_borneo,mention,478,twitter,neutral,@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628,30/12/2025 15.02.37,IndiBiz
TunisaSyif2569,@panggil_iam1005,mention,478,twitter,neutral,@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628,30/12/2025 15.02.37,IndiBiz
TunisaSyif2569,@Smawadah1628,mention,478,twitter,neutral,@indibiz_borneo Jawaban D_A_B_C  #Indibiz #IndibizBorneo #IndibizKaltim  @panggil_iam1005  @Smawadah1628,30/12/2025 15.02.37,IndiBiz
cr_rhrn,@indibiz_borneo,mention,6075,twitter,neutral,@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 21.18.36,IndiBiz
cr_rhrn,@indibiz_borneo,mention,6075,twitter,neutral,@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 21.18.36,IndiBiz
cr_rhrn,@indibiz_kaltim,mention,6075,twitter,neutral,@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 21.18.36,IndiBiz
cr_rhrn,@anhindy18_,mention,6075,twitter,neutral,@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 21.18.36,IndiBiz
cr_rhrn,@etriatnov,mention,6075,twitter,neutral,@indibiz_borneo D-A-B-C  Yuk buruan follow @indibiz_borneo dan @indibiz_kaltim sekarang untuk ikutan quiz-nya 💕 @anhindy18_ @etriatnov #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 21.18.36,IndiBiz
amy96jaya,@Indibizkti,mention,355,twitter,neutral,@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya,30/12/2025 17.33.42,IndiBiz
amy96jaya,@putribigwin62,mention,355,twitter,neutral,@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya,30/12/2025 17.33.42,IndiBiz
amy96jaya,@esarinff_,mention,355,twitter,neutral,@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya,30/12/2025 17.33.42,IndiBiz
amy96jaya,@maziftakh,mention,355,twitter,neutral,@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya,30/12/2025 17.33.42,IndiBiz
amy96jaya,@Indibizkti,mention,355,twitter,neutral,@Indibizkti Jawaban : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan  @putribigwin62  @esarinff_  @maziftakh  ~ 🔅 Dari Pati ke Yogyakarta 🔅 Gudeg nangka oleh-olehnya 🔅 Mimin @Indibizkti  yang tercinta 🔅 Semoga Aku jadi pemenangnya,30/12/2025 17.33.42,IndiBiz
dhie3187,@indibiz_borneo,mention,208,twitter,neutral,@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 14.03.24,IndiBiz
dhie3187,@indibiz_borneo,mention,208,twitter,neutral,@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 14.03.24,IndiBiz
dhie3187,@indibiz_kaltim,mention,208,twitter,neutral,@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 14.03.24,IndiBiz
dhie3187,@ameliawy26,mention,208,twitter,neutral,@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 14.03.24,IndiBiz
dhie3187,@mojes_ca,mention,208,twitter,neutral,@indibiz_borneo Jawabannya :  D - A -B - C ☑️ @indibiz_borneo @indibiz_kaltim @ameliawy26 @mojes_ca  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 14.03.24,IndiBiz
Murdhany88,@indibiz_borneo,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.46,IndiBiz
Murdhany88,@FannyAfrizal86,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.46,IndiBiz
Murdhany88,@bachrainy98,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.46,IndiBiz
hryt_riaa,@Indibiz_ID,mention,850,twitter,positive,"Alhamdulillah reward kuis sudah saya terima.   Terima kasih @Indibiz_ID, sukses selalu 🙏😇 https://t.co/0FWX85detg",30/12/2025 11.55.50,IndiBiz
_legenddream_,@IDGoonerscom,mention,10,twitter,neutral,"@IDGoonerscom indihome, tp ambil yg paketan indibiz",30/12/2025 10.22.41,IndiBiz
Murdhany88,@indibiz_borneo,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.41,IndiBiz
Murdhany88,@FannyAfrizal86,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.41,IndiBiz
Murdhany88,@bachrainy98,mention,207,twitter,neutral,@indibiz_borneo Jawaban: Urutan D-A-B-C @FannyAfrizal86 @bachrainy98  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.21.41,IndiBiz
masfajar115,@IndibizJBN,mention,1672,twitter,positive,@IndibizJBN Sukses terus Indibiz,30/12/2025 09.16.22,IndiBiz
23Desihar,@rizkyarum92,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
23Desihar,@Indibiz_ID,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
23Desihar,@Marcodef99,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
23Desihar,@bianikah,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
23Desihar,@eternaljin_,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
23Desihar,@kamellope,mention,123,twitter,positive,@rizkyarum92 @Indibiz_ID @Marcodef99 @bianikah @eternaljin_ @kamellope Makasih bun,30/12/2025 08.53.33,IndiBiz
ijoel_wae,@Indibizkti,mention,639,twitter,neutral,@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung,30/12/2025 06.34.29,IndiBiz
ijoel_wae,@ai_firzha,mention,639,twitter,neutral,@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung,30/12/2025 06.34.29,IndiBiz
ijoel_wae,@rizkyarum92,mention,639,twitter,neutral,@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung,30/12/2025 06.34.29,IndiBiz
ijoel_wae,@hryt_riaa,mention,639,twitter,neutral,@Indibizkti Jawabannya : B. Sobiz  #Indibizkti #Indibiz  #ciptakanpeluangwujudkanharapan  Ikutan yuk @ai_firzha  @rizkyarum92  @hryt_riaa Semoga beruntung,30/12/2025 06.34.29,IndiBiz
bundarisa28,@indibiz_borneo,mention,87,twitter,neutral,@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.46.05,IndiBiz
bundarisa28,@farikhahnoor92,mention,87,twitter,neutral,@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.46.05,IndiBiz
bundarisa28,@Aishwabaha2022,mention,87,twitter,neutral,@indibiz_borneo D-A-B-C @farikhahnoor92 @Aishwabaha2022  #Indibiz #IndibizBorneo #IndibizKaltim,30/12/2025 13.46.05,IndiBiz
denistwitt3r,@Indibizkti,mention,1017,twitter,neutral,"@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali",30/12/2025 06.03.42,IndiBiz
denistwitt3r,@Indibizkti,mention,1017,twitter,neutral,"@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali",30/12/2025 06.03.42,IndiBiz
denistwitt3r,@Y_Vendy,mention,1017,twitter,neutral,"@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali",30/12/2025 06.03.42,IndiBiz
denistwitt3r,@maila_ua,mention,1017,twitter,neutral,"@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali",30/12/2025 06.03.42,IndiBiz
denistwitt3r,@march_ali,mention,1017,twitter,neutral,"@Indibizkti B. Sobiz #indibizkti #indibiz #ciptakanpeluangwujudkanharapan Yuk like, follow, dan ikutan kuis dari @Indibizkti  ▪︎ @Y_Vendy  ▪︎ @maila_ua  ▪︎ @march_ali",30/12/2025 06.03.42,IndiBiz
rizkyarum92,@Indibiz_ID,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@Marcodef99,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@23Desihar,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@bianikah,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@eternaljin_,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@kamellope,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
rizkyarum92,@23Desihar,mention,1321,twitter,neutral,@Indibiz_ID @Marcodef99 @23Desihar @bianikah @eternaljin_ @kamellope Selamat bun @23Desihar 🎉,30/12/2025 08.42.44,IndiBiz
denistwitt3r,@IndibizJBN,mention,1017,twitter,neutral,"@IndibizJBN D. Indibiz Property  #indibizJBN #PromoIndibizAkhirTahun Yuk like, follow, dan ikutan giveaway dari @IndibizJBN  ▪︎ @Y_Vendy  ▪︎ @maila_ua   ▪︎ @march_ali",30/12/2025 06.04.51,IndiBiz
denistwitt3r,@IndibizJBN,mention,1017,twitter,neutral,"@IndibizJBN D. Indibiz Property  #indibizJBN #PromoIndibizAkhirTahun Yuk like, follow, dan ikutan giveaway dari @IndibizJBN  ▪︎ @Y_Vendy  ▪︎ @maila_ua   ▪︎ @march_ali",30/12/2025 06.04.51,IndiBiz
denistwitt3r,@Y_Vendy,mention,1017,twitter,neutral,"@IndibizJBN D. Indibiz Property  #indibizJBN #PromoIndibizAkhirTahun Yuk like, follow, dan ikutan giveaway dari @IndibizJBN  ▪︎ @Y_Vendy  ▪︎ @maila_ua   ▪︎ @march_ali",30/12/2025 06.04.51,IndiBiz
denistwitt3r,@maila_ua,mention,1017,twitter,neutral,"@IndibizJBN D. Indibiz Property  #indibizJBN #PromoIndibizAkhirTahun Yuk like, follow, dan ikutan giveaway dari @IndibizJBN  ▪︎ @Y_Vendy  ▪︎ @maila_ua   ▪︎ @march_ali",30/12/2025 06.04.51,IndiBiz
denistwitt3r,@march_ali,mention,1017,twitter,neutral,"@IndibizJBN D. Indibiz Property  #indibizJBN #PromoIndibizAkhirTahun Yuk like, follow, dan ikutan giveaway dari @IndibizJBN  ▪︎ @Y_Vendy  ▪︎ @maila_ua   ▪︎ @march_ali",30/12/2025 06.04.51,IndiBiz
Dhikabach04,@Indibiz,mention,211,twitter,neutral,"Bahas tuntas solusi digital untuk sekolah modern. Indibiz Sekolah bikin manajemen sekolah makin efisien.  🗓 : Selasa, 30 Desember 2025 ⏰ : 14.00 📹 : Live TikTok @Indibiz.jatengdiy | https://t.co/6s6kmoTIEB  Dapatkan merchindise untuk yang aktif komen & share!🤑🤩  #Indibizjtd https://t.co/AnUD8Ibg2O",30/12/2025 01.32.47,IndiBiz
naomi_diandra86,@Indibizkti,mention,38,twitter,neutral,@Indibizkti Jawabannya : B. Sobiz  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   📌 Join Yuk @sapibiru88 @pandawa_lima83 @vievie_salindri  📌 Follow Sosmed  @Indibizkti  Semoga beruntung 🥰,29/12/2025 23.15.50,IndiBiz
